#Geometry,HF/cc-pVTZ,MP2/cc-pVTZ,CCSD/cc-pVTZ,CCSD(T)/cc-pVTZ,HF@pyscf+ccpvtz,CCSD@pyscf+ccpvtz,CCSD(T)@pyscf+ccpvtz,DFT(PBE)@pyscf+ccpvtz
propane_00369,-118.295984769167,-118.840554158905,-118.882067600173,-118.902431077614,0.0,0.0,0.0,0.0
propane_00370,-118.28952238097601,-118.83564638978599,-118.877244269748,-118.89784921974501,0.0,0.0,0.0,0.0
propane_00371,-118.295301991714,-118.841214743174,-118.882805983293,-118.903442740612,0.0,0.0,0.0,0.0
propane_00372,-118.297539734865,-118.842669477499,-118.88407229288201,-118.90461641564899,0.0,0.0,0.0,0.0
propane_00373,-118.286338730034,-118.833759738157,-118.875962595528,-118.89733506002001,0.0,0.0,0.0,0.0
propane_00374,-118.291144793085,-118.83549394046499,-118.87714457047501,-118.897736520693,0.0,0.0,0.0,0.0
propane_00375,-118.288452293725,-118.835176045952,-118.877640961775,-118.899001493676,0.0,0.0,0.0,0.0
propane_00376,-118.297238540807,-118.84106917335801,-118.882654666607,-118.903071751036,0.0,0.0,0.0,0.0
propane_00377,-118.28986722348301,-118.836153357857,-118.878347505646,-118.899329189794,0.0,0.0,0.0,0.0
propane_00378,-118.300246845876,-118.84394646469102,-118.88539803388201,-118.90556968913201,0.0,0.0,0.0,0.0
propane_00379,-118.292818981166,-118.83841476478202,-118.880552854057,-118.901343054954,0.0,0.0,0.0,0.0
propane_00380,-118.29557341265101,-118.84028627312,-118.882366144524,-118.90311461834999,0.0,0.0,0.0,0.0
propane_00381,-118.291234877902,-118.83625429594,-118.87845349257499,-118.899475356975,0.0,0.0,0.0,0.0
propane_00382,-118.288352236463,-118.834075630249,-118.876656555187,-118.897995139994,0.0,0.0,0.0,0.0
propane_00383,-118.293603797027,-118.83754329127399,-118.879560152493,-118.90020781395901,0.0,0.0,0.0,0.0
propane_00384,-118.29344947915399,-118.838812863925,-118.881070792953,-118.901945437546,0.0,0.0,0.0,0.0
propane_00385,-118.29514185256399,-118.839418670005,-118.881002183279,-118.90135220784401,0.0,0.0,0.0,0.0
propane_00386,-118.291171948785,-118.837087402714,-118.878978432197,-118.899735950539,0.0,0.0,0.0,0.0
propane_00387,-118.30109156633301,-118.845178183298,-118.886800999428,-118.907156994961,0.0,0.0,0.0,0.0
propane_00388,-118.295575914864,-118.841154822597,-118.882943926707,-118.903722598342,0.0,0.0,0.0,0.0
propane_00389,-118.297146242367,-118.842697672472,-118.88461473745001,-118.905547357913,0.0,0.0,0.0,0.0
propane_00390,-118.289240364457,-118.83578010557,-118.87747664520201,-118.898527011358,0.0,0.0,0.0,0.0
propane_00391,-118.290355418414,-118.836916244283,-118.878667242793,-118.899726514888,0.0,0.0,0.0,0.0
propane_00392,-118.292296097231,-118.838536735026,-118.880230808673,-118.90112271927,0.0,0.0,0.0,0.0
propane_00393,-118.287008737061,-118.833718028289,-118.87492589783001,-118.895565444744,0.0,0.0,0.0,0.0
propane_00394,-118.294888126183,-118.84080275557899,-118.882338333554,-118.90293973015801,0.0,0.0,0.0,0.0
propane_00395,-118.29237515580499,-118.83872490899799,-118.880209529464,-118.900910694031,0.0,0.0,0.0,0.0
propane_00396,-118.297456337843,-118.842386733248,-118.884252744601,-118.904985010248,0.0,0.0,0.0,0.0
propane_00397,-118.285248097766,-118.83139690336701,-118.873775735455,-118.895004762052,0.0,0.0,0.0,0.0
propane_00398,-118.29054780611601,-118.83509797469,-118.877203459545,-118.898077818321,0.0,0.0,0.0,0.0
propane_00399,-118.285993471856,-118.83218056477101,-118.87456824566401,-118.89577514064301,0.0,0.0,0.0,0.0
propane_00400,-118.28798924182199,-118.832896156425,-118.87454494229999,-118.895093655739,0.0,0.0,0.0,0.0
propane_00401,-118.281844954853,-118.82849129276899,-118.870535903089,-118.891459353829,0.0,0.0,0.0,0.0
propane_00402,-118.28699817956199,-118.832205218667,-118.87396807910801,-118.894553717745,0.0,0.0,0.0,0.0
propane_00403,-118.292389653378,-118.837295380547,-118.87943371562099,-118.900196639496,0.0,0.0,0.0,0.0
propane_00404,-118.287193562702,-118.833074492067,-118.875392944714,-118.89646741835101,0.0,0.0,0.0,0.0
propane_00405,-118.291911551939,-118.83660004156201,-118.87851641701401,-118.89930271366501,0.0,0.0,0.0,0.0
propane_00406,-118.289510454891,-118.835544492614,-118.8778981566,-118.899082025484,0.0,0.0,0.0,0.0
propane_00407,-118.29474792735901,-118.839719589951,-118.881375911093,-118.902036041253,0.0,0.0,0.0,0.0
propane_00408,-118.289022465394,-118.83611148681801,-118.87780112571899,-118.898770592374,0.0,0.0,0.0,0.0
propane_00409,-118.29392046262501,-118.84029693635,-118.881632013979,-118.90230714723101,0.0,0.0,0.0,0.0
propane_00410,-118.28906898748501,-118.83597801548201,-118.87711589646798,-118.89777966961901,0.0,0.0,0.0,0.0
propane_00411,-118.293635894658,-118.840267615312,-118.88197154181101,-118.90286925434201,0.0,0.0,0.0,0.0
propane_00412,-118.28827152109501,-118.834312643179,-118.875848569963,-118.896556194135,0.0,0.0,0.0,0.0
propane_00413,-118.29178897162001,-118.83803377693701,-118.880056884986,-118.901057524938,0.0,0.0,0.0,0.0
propane_00414,-118.292834712038,-118.837873819535,-118.879593186073,-118.900290505734,0.0,0.0,0.0,0.0
propane_00415,-118.29000449726801,-118.83580293969601,-118.87791355951599,-118.89886629217699,0.0,0.0,0.0,0.0
propane_00416,-118.294982767435,-118.839720484127,-118.88176961028,-118.90246485205,0.0,0.0,0.0,0.0
propane_00417,-118.289795778327,-118.83493112792699,-118.87689571908301,-118.89760317087799,0.0,0.0,0.0,0.0
propane_00418,-118.28984637583,-118.835572173529,-118.87765577743299,-118.898548726603,0.0,0.0,0.0,0.0
propane_00419,-118.28566306140699,-118.83122564323,-118.873021413572,-118.89375038713,0.0,0.0,0.0,0.0
propane_00420,-118.285807079555,-118.83210376582399,-118.87433867055901,-118.895409447331,0.0,0.0,0.0,0.0
propane_00421,-118.28969574099399,-118.83453969360701,-118.876442542,-118.897125743138,0.0,0.0,0.0,0.0
propane_00422,-118.28658335405399,-118.832634591684,-118.874932955567,-118.895985511167,0.0,0.0,0.0,0.0
propane_00423,-118.289339131931,-118.835031342829,-118.87697420005699,-118.897852528854,0.0,0.0,0.0,0.0
propane_00424,-118.290708911875,-118.836254528456,-118.87811585605499,-118.898887893489,0.0,0.0,0.0,0.0
propane_00425,-118.292603345107,-118.838198018081,-118.880220795432,-118.90102177873399,0.0,0.0,0.0,0.0
propane_00426,-118.291894886614,-118.83744154177799,-118.879131521618,-118.899813256546,0.0,0.0,0.0,0.0
propane_00427,-118.28917080940799,-118.83566139397499,-118.87738898719999,-118.898331063361,0.0,0.0,0.0,0.0
propane_00428,-118.28727596671,-118.833740002174,-118.875481605994,-118.896458658093,0.0,0.0,0.0,0.0
propane_00429,-118.295862177491,-118.841314696035,-118.883270265591,-118.904139844195,0.0,0.0,0.0,0.0
propane_00430,-118.290688374878,-118.836461539333,-118.878270627266,-118.89905251463101,0.0,0.0,0.0,0.0
propane_00431,-118.29595527264,-118.841265369827,-118.882998176012,-118.90365049110399,0.0,0.0,0.0,0.0
propane_00432,-118.286754266963,-118.833465236341,-118.87515912671199,-118.89604382737,0.0,0.0,0.0,0.0
propane_00433,-118.29269206742701,-118.83797858549102,-118.879586520727,-118.900260946178,0.0,0.0,0.0,0.0
propane_00434,-118.291653129813,-118.83762779339001,-118.879889637409,-118.900968580437,0.0,0.0,0.0,0.0
propane_00435,-118.293508796942,-118.838392618909,-118.880343053706,-118.901122676209,0.0,0.0,0.0,0.0
propane_00436,-118.292504003215,-118.838432435299,-118.880611954313,-118.901658468852,0.0,0.0,0.0,0.0
propane_00437,-118.29345653831498,-118.838344955089,-118.879909885336,-118.90042472664601,0.0,0.0,0.0,0.0
propane_00438,-118.29615813026699,-118.841698818227,-118.883582023472,-118.90431075286101,0.0,0.0,0.0,0.0
propane_00439,-118.292034168209,-118.83756926958701,-118.87922742154801,-118.8998249808,0.0,0.0,0.0,0.0
propane_00440,-118.295300705262,-118.840188074252,-118.881981319939,-118.902619415252,0.0,0.0,0.0,0.0
propane_00441,-118.28682353244601,-118.833050117894,-118.87523454212601,-118.89635486681802,0.0,0.0,0.0,0.0
propane_00442,-118.293813312544,-118.838656711887,-118.880534683803,-118.901357689837,0.0,0.0,0.0,0.0
propane_00443,-118.291945539049,-118.83792226936501,-118.88031882421,-118.901457649558,0.0,0.0,0.0,0.0
propane_00444,-118.297254937661,-118.841784115641,-118.88347087665599,-118.90397328559,0.0,0.0,0.0,0.0
propane_00445,-118.29336642861799,-118.839115597301,-118.88090103829,-118.90158979456601,0.0,0.0,0.0,0.0
propane_00446,-118.292554760133,-118.83759397850001,-118.879250449248,-118.89975538247499,0.0,0.0,0.0,0.0
propane_00447,-118.2956472285,-118.840715814183,-118.882743248293,-118.903520446413,0.0,0.0,0.0,0.0
propane_00448,-118.290220587017,-118.835400032999,-118.877608543012,-118.898517271334,0.0,0.0,0.0,0.0
propane_00449,-118.288010877395,-118.833506991731,-118.875560175611,-118.896533109996,0.0,0.0,0.0,0.0
propane_00450,-118.287146397401,-118.833391352945,-118.87557731835501,-118.896740520375,0.0,0.0,0.0,0.0
propane_00451,-118.295787110963,-118.840592302596,-118.88219383607999,-118.90281520311399,0.0,0.0,0.0,0.0
propane_00452,-118.29078494486299,-118.837149402029,-118.879195978792,-118.900163362287,0.0,0.0,0.0,0.0
propane_00453,-118.299860513077,-118.844212713037,-118.885822841523,-118.90624112751301,0.0,0.0,0.0,0.0
propane_00454,-118.29106026395,-118.837425835896,-118.87925918033899,-118.90014823624,0.0,0.0,0.0,0.0
propane_00455,-118.29250812759199,-118.83778807351601,-118.879506729753,-118.900207608876,0.0,0.0,0.0,0.0
propane_00456,-118.28947912792,-118.835590613213,-118.877491908402,-118.89845247458099,0.0,0.0,0.0,0.0
propane_00457,-118.291084737744,-118.836528038617,-118.878549172514,-118.899396867566,0.0,0.0,0.0,0.0
propane_00458,-118.29065114722201,-118.83588364416201,-118.877876474474,-118.898724013833,0.0,0.0,0.0,0.0
propane_00459,-118.289933151403,-118.836026086113,-118.87816554733999,-118.899220664433,0.0,0.0,0.0,0.0
propane_00460,-118.299685771524,-118.844373178652,-118.88616260258101,-118.90680702982401,0.0,0.0,0.0,0.0
propane_00461,-118.29061416149,-118.83675870819201,-118.87888397315099,-118.899842097967,0.0,0.0,0.0,0.0
propane_00462,-118.294611568434,-118.839576513452,-118.881401815708,-118.90202120815701,0.0,0.0,0.0,0.0
propane_00463,-118.284415752209,-118.830772681509,-118.872694165302,-118.89363668823201,0.0,0.0,0.0,0.0
propane_00464,-118.28136402036199,-118.82731153627701,-118.869252080822,-118.890163859547,0.0,0.0,0.0,0.0
propane_00465,-118.281821213627,-118.82743052651199,-118.869381885821,-118.890242014514,0.0,0.0,0.0,0.0
propane_00466,-118.28848420688101,-118.834397192324,-118.87669514319,-118.89773010333201,0.0,0.0,0.0,0.0
propane_00467,-118.294737783756,-118.83950557662901,-118.88136864794001,-118.90204948168,0.0,0.0,0.0,0.0
propane_00468,-118.288616504397,-118.835000839699,-118.877045067459,-118.898066791881,0.0,0.0,0.0,0.0
propane_00469,-118.29631413998,-118.840933567831,-118.88239018624701,-118.90279423621,0.0,0.0,0.0,0.0
propane_00470,-118.286111134807,-118.83244185417801,-118.87444258632999,-118.895336691639,0.0,0.0,0.0,0.0
propane_00471,-118.290059970811,-118.834943501323,-118.876717538916,-118.897301802003,0.0,0.0,0.0,0.0
propane_00472,-118.28976404342501,-118.835136225599,-118.877168926626,-118.898074057626,0.0,0.0,0.0,0.0
propane_00473,-118.294208195012,-118.839237761579,-118.881416919491,-118.902426863207,0.0,0.0,0.0,0.0
propane_00474,-118.28738130369499,-118.83318377150299,-118.875166901896,-118.896220776672,0.0,0.0,0.0,0.0
propane_00475,-118.294750231194,-118.84026258136299,-118.882387695776,-118.90338090747,0.0,0.0,0.0,0.0
propane_00476,-118.296169390427,-118.841132375987,-118.88286683152,-118.903460856086,0.0,0.0,0.0,0.0
propane_00477,-118.29082135691601,-118.83650115373501,-118.87830552983401,-118.89904647090201,0.0,0.0,0.0,0.0
propane_00478,-118.288728854786,-118.83373743587799,-118.875449596174,-118.89598489868901,0.0,0.0,0.0,0.0
propane_00479,-118.288033545961,-118.833740120298,-118.875758339813,-118.89659978868099,0.0,0.0,0.0,0.0
propane_00480,-118.29033229061599,-118.83560303413601,-118.877690241625,-118.89854972772301,0.0,0.0,0.0,0.0
propane_00481,-118.29051970120199,-118.835956016761,-118.877976756789,-118.89892991441499,0.0,0.0,0.0,0.0
propane_00482,-118.294030280058,-118.83979749680401,-118.88199423116501,-118.903106367549,0.0,0.0,0.0,0.0
propane_00483,-118.294927447378,-118.83997590803499,-118.88177385603001,-118.902501616577,0.0,0.0,0.0,0.0
propane_00484,-118.29482562462799,-118.840202601472,-118.882160635544,-118.902929958678,0.0,0.0,0.0,0.0
propane_00485,-118.290956847388,-118.83613422185101,-118.87790463348699,-118.89848689353902,0.0,0.0,0.0,0.0
propane_00486,-118.29249970770799,-118.83766368401301,-118.879528988948,-118.900192526043,0.0,0.0,0.0,0.0
propane_00487,-118.29097504166799,-118.836211597009,-118.87814447069401,-118.898840154281,0.0,0.0,0.0,0.0
propane_00488,-118.29680508681,-118.841246867977,-118.882980493701,-118.903492367757,0.0,0.0,0.0,0.0
propane_00489,-118.295630133608,-118.841302089002,-118.883474578754,-118.90442910841101,0.0,0.0,0.0,0.0
propane_00490,-118.294367715924,-118.83949648979099,-118.881214088998,-118.90192010737101,0.0,0.0,0.0,0.0
propane_00491,-118.293062005988,-118.838452802327,-118.88061591076901,-118.901588334872,0.0,0.0,0.0,0.0
propane_00492,-118.29030677670201,-118.83539180703899,-118.877393239216,-118.898176675011,0.0,0.0,0.0,0.0
propane_00493,-118.290056008146,-118.835299926164,-118.877117854356,-118.897796197365,0.0,0.0,0.0,0.0
propane_00494,-118.289981009472,-118.83611607780199,-118.87826205456301,-118.899207046591,0.0,0.0,0.0,0.0
propane_00495,-118.291602814399,-118.83677641443701,-118.878162700059,-118.89868225536699,0.0,0.0,0.0,0.0
propane_00496,-118.293766245003,-118.839822292826,-118.88206365649201,-118.903133134643,0.0,0.0,0.0,0.0
propane_00497,-118.292326844547,-118.837480059163,-118.87910387869499,-118.899766481175,0.0,0.0,0.0,0.0
propane_00498,-118.289576327799,-118.83601552216999,-118.87789578575399,-118.898848477743,0.0,0.0,0.0,0.0
propane_00499,-118.29854990351299,-118.84357110746001,-118.88542552866699,-118.90611506021,0.0,0.0,0.0,0.0
propane_00500,-118.291652561944,-118.837717215131,-118.87936973055099,-118.900228522513,0.0,0.0,0.0,0.0
propane_00501,-118.294711315018,-118.84061624797899,-118.882609417222,-118.90361715184099,0.0,0.0,0.0,0.0
propane_00502,-118.28989493934,-118.83580054068399,-118.87747664890199,-118.898367255901,0.0,0.0,0.0,0.0
propane_00503,-118.29193771493799,-118.838122003767,-118.88000766150101,-118.900987771649,0.0,0.0,0.0,0.0
propane_00504,-118.295031237519,-118.840636911512,-118.882298840064,-118.90300266507799,0.0,0.0,0.0,0.0
propane_00505,-118.292243396898,-118.83872198906401,-118.880166936096,-118.900872110468,0.0,0.0,0.0,0.0
propane_00506,-118.29663696349002,-118.842151526738,-118.88374675363701,-118.904314724982,0.0,0.0,0.0,0.0
propane_00507,-118.291926042591,-118.837567443992,-118.879132310175,-118.89972570539801,0.0,0.0,0.0,0.0
propane_00508,-118.295429876175,-118.84057325075199,-118.88267691080601,-118.903491977922,0.0,0.0,0.0,0.0
propane_00509,-118.29457910590901,-118.839483101915,-118.88150152374901,-118.902327002868,0.0,0.0,0.0,0.0
propane_00510,-118.292597566171,-118.838127410121,-118.88007325307801,-118.901001011703,0.0,0.0,0.0,0.0
propane_00511,-118.293124180346,-118.838442143462,-118.88032964515301,-118.90110156802,0.0,0.0,0.0,0.0
propane_00512,-118.29383114054501,-118.839359148503,-118.881043400871,-118.901684014284,0.0,0.0,0.0,0.0
propane_00513,-118.294318191583,-118.839522825242,-118.881382142911,-118.90199709779101,0.0,0.0,0.0,0.0
propane_00514,-118.292739978179,-118.8383950706,-118.880266597315,-118.901038048907,0.0,0.0,0.0,0.0
propane_00515,-118.294382896871,-118.83980929767701,-118.881513088033,-118.90226429081899,0.0,0.0,0.0,0.0
propane_00516,-118.29447692794399,-118.840458019856,-118.882473912897,-118.90347545594801,0.0,0.0,0.0,0.0
propane_00517,-118.29437181908199,-118.83970882006001,-118.881324163073,-118.90200116170901,0.0,0.0,0.0,0.0
propane_00518,-118.290082353541,-118.836798634045,-118.878760710994,-118.899815628972,0.0,0.0,0.0,0.0
propane_00519,-118.295611906984,-118.841177489739,-118.88281267877501,-118.90354674264401,0.0,0.0,0.0,0.0
propane_00520,-118.291615767975,-118.83814759908199,-118.87976223122699,-118.90066796209601,0.0,0.0,0.0,0.0
propane_00521,-118.294423990122,-118.840242271211,-118.881733175235,-118.90236588109501,0.0,0.0,0.0,0.0
propane_00522,-118.290829936162,-118.83702674876899,-118.878425246091,-118.89902238574498,0.0,0.0,0.0,0.0
propane_00523,-118.292432300399,-118.838385461554,-118.88024221977301,-118.901072055459,0.0,0.0,0.0,0.0
propane_00524,-118.297595469972,-118.842052814284,-118.883966393483,-118.904673278088,0.0,0.0,0.0,0.0
propane_00525,-118.28995255806,-118.835939818346,-118.878140931746,-118.899266722734,0.0,0.0,0.0,0.0
propane_00526,-118.298179545852,-118.84229302270701,-118.88426279030399,-118.90481063885599,0.0,0.0,0.0,0.0
propane_00527,-118.29286665580798,-118.837996457493,-118.87982367159401,-118.900394100137,0.0,0.0,0.0,0.0
propane_00528,-118.293971833172,-118.838923542018,-118.88086943573,-118.90147323281,0.0,0.0,0.0,0.0
propane_00529,-118.29187367406799,-118.836544663818,-118.878354877598,-118.898922827654,0.0,0.0,0.0,0.0
propane_00530,-118.29476957247,-118.839687841861,-118.881849418586,-118.902654527468,0.0,0.0,0.0,0.0
propane_00531,-118.29683680397301,-118.841213205275,-118.883353330164,-118.90406501669202,0.0,0.0,0.0,0.0
propane_00532,-118.296743557509,-118.841689795812,-118.883774338681,-118.904580389319,0.0,0.0,0.0,0.0
propane_00533,-118.299031001117,-118.84394751263001,-118.885938649993,-118.90669805075198,0.0,0.0,0.0,0.0
propane_00534,-118.294834468146,-118.840200439552,-118.881982244477,-118.902697605717,0.0,0.0,0.0,0.0
propane_00535,-118.297517251996,-118.842761107934,-118.88458420583599,-118.905288551353,0.0,0.0,0.0,0.0
propane_00536,-118.29090942562901,-118.836890879024,-118.87861699394101,-118.899393090821,0.0,0.0,0.0,0.0
propane_00537,-118.290899232461,-118.836993668103,-118.87858990334,-118.899329356833,0.0,0.0,0.0,0.0
propane_00538,-118.295585534916,-118.841190975516,-118.88281191675699,-118.90350564847799,0.0,0.0,0.0,0.0
propane_00539,-118.292856788318,-118.839135131964,-118.880800539208,-118.90165411071101,0.0,0.0,0.0,0.0
propane_00540,-118.292879852257,-118.83834683174601,-118.879976245306,-118.900654397826,0.0,0.0,0.0,0.0
propane_00541,-118.293237469558,-118.83891693172701,-118.88103816479601,-118.90198927573401,0.0,0.0,0.0,0.0
propane_00542,-118.294575725702,-118.83971219099001,-118.88166629352101,-118.90247216745001,0.0,0.0,0.0,0.0
propane_00543,-118.29639742531401,-118.841432848315,-118.883396078985,-118.904156045577,0.0,0.0,0.0,0.0
propane_00544,-118.290685851749,-118.83620717244101,-118.878164415514,-118.89892130722299,0.0,0.0,0.0,0.0
propane_00545,-118.29541622960899,-118.839802383981,-118.88158002426901,-118.902051868407,0.0,0.0,0.0,0.0
propane_00546,-118.291836183039,-118.837517964383,-118.879799474564,-118.900726162776,0.0,0.0,0.0,0.0
propane_00547,-118.292967790583,-118.83745553413799,-118.879205788989,-118.89978818370899,0.0,0.0,0.0,0.0
propane_00548,-118.288895685204,-118.834720471139,-118.87708554414,-118.89817897003401,0.0,0.0,0.0,0.0
propane_00549,-118.29309177180099,-118.837801390444,-118.87979151524799,-118.900550048499,0.0,0.0,0.0,0.0
propane_00550,-118.291793517554,-118.83759995507201,-118.87968551844101,-118.90068855996901,0.0,0.0,0.0,0.0
